AST Analysis Report for babel
Generated on: 2025-07-14T01:56:13.511Z
Repository: sample-repos/babel
================================================================================

🔍 Analyzing JavaScript/TypeScript files in: /Users/camchenry/workspace/ast-analysis/sample-repos/babel

📁 Found 1424 files to analyze...



============================================================
📊 AST ANALYSIS RESULTS
============================================================

📁 FILE STATISTICS:
   Total files found: 1424
   Successfully parsed: 1424
   Failed to parse: 0
   Total file size: 5.7 MB

🌳 NODE STATISTICS:
   Total nodes: 772,687
   Average nodes per file: 543
   Average file size: 4.1 KB

📋 ALL NODE TYPES (BY FILE PRESENCE):
   Program                        1424 files (100.0%) -    1,424 total (0.18%)
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/rollup-plugin-babel-source.js
       • scripts/rename-proposal-to-transform.js
       • scripts/postinstall.js
       • scripts/pack-script.js
       • scripts/generate-babel-7-tests.mjs

   TSAsExpression:
     📄 Files WITH TSAsExpression (showing 10):
       • packages/babel-standalone/src/transformScriptTags.ts
       • packages/babel-standalone/src/make-noop-plugin.ts
       • packages/babel-template/src/populate.ts
       • packages/babel-template/src/parse.ts
       • packages/babel-template/src/options.ts
       • packages/babel-template/src/index.ts
       • packages/babel-template/src/builder.ts
       • packages/babel-traverse/src/visitors.ts
       • packages/babel-traverse/src/index.ts
       • packages/babel-traverse/src/context.ts
     📄 Files WITHOUT TSAsExpression (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   SequenceExpression:
     📄 Files WITH SequenceExpression (showing 10):
       • Makefile.mjs
       • packages/babel-runtime-corejs3/helpers/dispose.js
       • packages/babel-runtime-corejs2/helpers/typeof.js
       • packages/babel-runtime-corejs2/helpers/toArray.js
       • packages/babel-runtime-corejs2/helpers/temporalRef.js
       • packages/babel-runtime-corejs2/helpers/possibleConstructorReturn.js
       • packages/babel-runtime-corejs2/helpers/iterableToArray.js
       • packages/babel-runtime/helpers/typeof.js
       • packages/babel-runtime/helpers/toArray.js
       • packages/babel-runtime/helpers/temporalRef.js
     📄 Files WITHOUT SequenceExpression (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-dependency-condition.js

   TSUndefinedKeyword:
     📄 Files WITH TSUndefinedKeyword (showing 10):
       • packages/babel-standalone/src/transformScriptTags.ts
       • packages/babel-traverse/src/visitors.ts
       • packages/babel-traverse/src/index.ts
       • packages/babel-traverse/src/context.ts
       • packages/babel-preset-env/src/normalize-options.ts
       • packages/babel-preset-env/src/index.ts
       • packages/babel-plugin-transform-typescript/src/enum.ts
       • packages/babel-plugin-transform-property-mutators/src/index.ts
       • packages/babel-plugin-transform-classes/src/transformClass.ts
       • packages/babel-plugin-transform-block-scoping/src/validation.ts
     📄 Files WITHOUT TSUndefinedKeyword (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   ExportSpecifier:
     📄 Files WITH ExportSpecifier (showing 10):
       • lib/third-party-libs.d.ts
       • lib/regexpu-core.d.ts
       • lib/babel-plugin-dynamic-import-node.d.ts
       • benchmark/util.mjs
       • scripts/repo-utils/babel.js
       • packages/babel-standalone/src/plugin-utils-shim.ts
       • packages/babel-template/src/options.ts
       • packages/babel-template/src/index.ts
       • packages/babel-traverse/src/visitors.ts
       • packages/babel-traverse/src/index.ts
     📄 Files WITHOUT ExportSpecifier (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   TSArrayType:
     📄 Files WITH TSArrayType (showing 10):
       • lib/kexec.d.ts
       • packages/babel-standalone/src/transformScriptTags.ts
       • packages/babel-traverse/src/visitors.ts
       • packages/babel-traverse/src/types.ts
       • packages/babel-traverse/src/traverse-node.ts
       • packages/babel-traverse/src/index.ts
       • packages/babel-traverse/src/context.ts
       • packages/babel-preset-env/src/plugins-compat-data.ts
       • packages/babel-preset-env/src/normalize-options.ts
       • packages/babel-preset-env/src/filter-items.ts
     📄 Files WITHOUT TSArrayType (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   TSObjectKeyword:
     📄 Files WITH TSObjectKeyword (showing 10):
       • packages/babel-preset-env/src/plugins-compat-data.ts
       • packages/babel-plugin-transform-block-scoping/src/loop.ts
       • packages/babel-plugin-syntax-import-assertions/src/index.ts
       • packages/babel-plugin-proposal-record-and-tuple/src/index.ts
       • packages/babel-parser/src/types.ts
       • packages/babel-parser/src/parse-error.ts
       • packages/babel-helper-transform-fixture-test-runner/src/helpers.ts
       • packages/babel-helper-plugin-utils/src/index.ts
       • packages/babel-helper-validator-option/src/validator.ts
       • packages/babel-helper-module-transforms/src/rewrite-live-references.ts
     📄 Files WITHOUT TSObjectKeyword (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   TSMethodSignature:
     📄 Files WITH TSMethodSignature (showing 10):
       • scripts/babel-plugin-bit-decorator/types.d.ts
       • packages/babel-traverse/src/hub.ts
       • packages/babel-plugin-transform-modules-commonjs/src/hooks.ts
       • packages/babel-parser/src/types.ts
       • packages/babel-helper-string-parser/src/index.ts
       • packages/babel-helper-replace-supers/src/index.ts
       • packages/babel-helper-create-class-features-plugin/src/fields.ts
       • packages/babel-helper-member-expression-to-functions/src/index.ts
       • packages/babel-generator/src/printer.ts
       • packages/babel-generator/src/index.ts
     📄 Files WITHOUT TSMethodSignature (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   TSAnyKeyword:
     📄 Files WITH TSAnyKeyword (showing 10):
       • packages/babel-standalone/src/preset-stage-3.ts
       • packages/babel-standalone/src/preset-stage-2.ts
       • packages/babel-standalone/src/preset-stage-1.ts
       • packages/babel-standalone/src/preset-stage-0.ts
       • packages/babel-standalone/src/preset-es2015.ts
       • packages/babel-standalone/src/plugin-utils-shim.ts
       • packages/babel-standalone/src/make-noop-plugin.ts
       • packages/babel-standalone/src/index.ts
       • packages/babel-template/src/populate.ts
       • packages/babel-template/src/parse.ts
     📄 Files WITHOUT TSAnyKeyword (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   TSInterfaceDeclaration:
     📄 Files WITH TSInterfaceDeclaration (showing 10):
       • lib/libdom-minimal.d.ts
       • lib/globals.d.ts
       • packages/babel-traverse/src/types.ts
       • packages/babel-traverse/src/hub.ts
       • packages/babel-preset-typescript/src/normalize-options.ts
       • packages/babel-preset-react/src/index.ts
       • packages/babel-plugin-transform-unicode-property-regex/src/index.ts
       • packages/babel-plugin-transform-typescript/src/index.ts
       • packages/babel-plugin-transform-spread/src/index.ts
       • packages/babel-plugin-transform-template-literals/src/index.ts
     📄 Files WITHOUT TSInterfaceDeclaration (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   TSInterfaceBody:
     📄 Files WITH TSInterfaceBody (showing 10):
       • lib/libdom-minimal.d.ts
       • lib/globals.d.ts
       • packages/babel-traverse/src/types.ts
       • packages/babel-traverse/src/hub.ts
       • packages/babel-preset-typescript/src/normalize-options.ts
       • packages/babel-preset-react/src/index.ts
       • packages/babel-plugin-transform-unicode-property-regex/src/index.ts
       • packages/babel-plugin-transform-typescript/src/index.ts
       • packages/babel-plugin-transform-spread/src/index.ts
       • packages/babel-plugin-transform-template-literals/src/index.ts
     📄 Files WITHOUT TSInterfaceBody (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   TSThisType:
     📄 Files WITH TSThisType (showing 5):
       • packages/babel-traverse/src/path/index.ts
       • packages/babel-parser/src/util/expression-scope.ts
       • packages/babel-traverse/src/path/lib/virtual-types-validator.ts
       • packages/babel-traverse/src/path/generated/validators.d.ts
       • packages/babel-traverse/src/path/generated/asserts.d.ts
     📄 Files WITHOUT TSThisType (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   SpreadElement:
     📄 Files WITH SpreadElement (showing 10):
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/generate-babel-7-tests.mjs
       • scripts/utils/logger.cjs
     📄 Files WITHOUT SpreadElement (showing 10):
       • yarn.config.cjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/rollup-plugin-babel-source.js
       • scripts/rename-proposal-to-transform.js
       • scripts/postinstall.js
       • scripts/pack-script.js
       • scripts/clone-license.js
       • scripts/cleanup-fixtures.js
       • scripts/assert-dir-git-clean.js

   ForOfStatement:
     📄 Files WITH ForOfStatement (showing 10):
       • yarn.config.cjs
       • babel.config.js
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/rename-proposal-to-transform.js
       • scripts/generate-babel-7-tests.mjs
       • scripts/cleanup-fixtures.js
       • benchmark/update-baselines.mjs
       • test/runtime-integration/generate-absolute-runtime.cjs
     📄 Files WITHOUT ForOfStatement (showing 10):
       • jest.config.js
       • eslint.config.mjs
       • babel-worker.cjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/rollup-plugin-babel-source.js
       • scripts/postinstall.js
       • scripts/pack-script.js
       • scripts/clone-license.js

   UpdateExpression:
     📄 Files WITH UpdateExpression (showing 10):
       • babel.config.js
       • Makefile.mjs
       • scripts/parallel-tsc/tsc.js
       • scripts/actions/repl.js
       • scripts/generators/tsconfig.js
       • eslint/babel-eslint-parser/test/typescript-estree.test.js
       • codemods/babel-plugin-codemod-object-assign-to-object-spread/src/index.ts
       • benchmark/babel-parser/many-named-export/1-length.bench.mjs
       • benchmark/babel-parser/many-let-declarations/1-length-binding.mjs
       • benchmark/babel-parser/many-class-private-properties/1-length.bench.mjs
     📄 Files WITHOUT UpdateExpression (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel-worker.cjs
       • Makefile.source.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/rollup-plugin-babel-source.js

   AssignmentPattern:
     📄 Files WITH AssignmentPattern (showing 10):
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/parser-tests/utils/parser-test-runner.js
       • scripts/parser-tests/typescript/index.js
       • scripts/parser-tests/flow/index.js
       • eslint/babel-eslint-parser/test/typescript-estree.test.js
       • eslint/babel-eslint-parser/test/index.js
       • benchmark/babel-core/real-case-ts-cjs/bench.mjs
     📄 Files WITHOUT AssignmentPattern (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/rollup-plugin-babel-source.js
       • scripts/rename-proposal-to-transform.js
       • scripts/postinstall.js

   TSTypeLiteral:
     📄 Files WITH TSTypeLiteral (showing 10):
       • lib/third-party-libs.d.ts
       • lib/regexpu-core.d.ts
       • lib/globals.d.ts
       • lib/archived-libs.d.ts
       • scripts/babel-plugin-bit-decorator/types.d.ts
       • packages/babel-standalone/src/transformScriptTags.ts
       • packages/babel-standalone/src/index.ts
       • packages/babel-template/src/parse.ts
       • packages/babel-template/src/options.ts
       • packages/babel-template/src/literal.ts
     📄 Files WITHOUT TSTypeLiteral (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   TSNumberKeyword:
     📄 Files WITH TSNumberKeyword (showing 10):
       • lib/regexpu-core.d.ts
       • lib/globals.d.ts
       • scripts/babel-plugin-bit-decorator/types.d.ts
       • packages/babel-template/src/parse.ts
       • packages/babel-traverse/src/context.ts
       • packages/babel-preset-env/src/normalize-options.ts
       • packages/babel-preset-env/src/available-plugins.ts
       • packages/babel-plugin-transform-typescript/src/enum.ts
       • packages/babel-plugin-transform-unicode-escapes/src/index.ts
       • packages/babel-plugin-transform-runtime/src/index.ts
     📄 Files WITHOUT TSNumberKeyword (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   TSTypeAliasDeclaration:
     📄 Files WITH TSTypeAliasDeclaration (showing 10):
       • lib/regexpu-core.d.ts
       • scripts/babel-plugin-bit-decorator/types.d.ts
       • packages/babel-standalone/src/transformScriptTags.ts
       • packages/babel-template/src/parse.ts
       • packages/babel-template/src/options.ts
       • packages/babel-template/src/index.ts
       • packages/babel-template/src/formatters.ts
       • packages/babel-template/src/builder.ts
       • packages/babel-traverse/src/visitors.ts
       • packages/babel-traverse/src/types.ts
     📄 Files WITHOUT TSTypeAliasDeclaration (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   TSInterfaceHeritage:
     📄 Files WITH TSInterfaceHeritage (showing 10):
       • packages/babel-traverse/src/types.ts
       • packages/babel-plugin-transform-typescript/src/index.ts
       • packages/babel-plugin-transform-modules-umd/src/index.ts
       • packages/babel-plugin-transform-modules-systemjs/src/index.ts
       • packages/babel-plugin-transform-modules-commonjs/src/index.ts
       • packages/babel-plugin-transform-modules-amd/src/index.ts
       • packages/babel-plugin-transform-destructuring/src/util.ts
       • packages/babel-plugin-proposal-record-and-tuple/src/index.ts
       • packages/babel-plugin-proposal-decorators/src/index.ts
       • packages/babel-parser/src/types.ts
     📄 Files WITHOUT TSInterfaceHeritage (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   YieldExpression:
     📄 Files WITH YieldExpression (showing 10):
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/parser-tests/utils/parser-test-runner.js
       • scripts/parser-tests/typescript/index.js
       • scripts/parser-tests/test262/index.js
       • scripts/parser-tests/flow/index.js
       • packages/babel-plugin-transform-object-rest-spread/src/index.ts
       • packages/babel-plugin-proposal-discard-binding/src/utils.ts
       • packages/babel-plugin-proposal-destructuring-private/test/util.skip-bundled.js
       • packages/babel-plugin-proposal-destructuring-private/src/util.ts
     📄 Files WITHOUT YieldExpression (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/rollup-plugin-babel-source.js

   ExportDefaultDeclaration:
     📄 Files WITH ExportDefaultDeclaration (showing 10):
       • eslint.config.mjs
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/rollup-plugin-babel-source.js
       • lib/regexpu-core.d.ts
       • test/esm/test-runner.js
       • test/esm/babel-runtime.js
       • test/esm/babel-runtime-corejs3.js
       • scripts/utils/formatCode.js
       • scripts/actions/repl.js
     📄 Files WITHOUT ExportDefaultDeclaration (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rename-proposal-to-transform.js
       • scripts/postinstall.js

   TSTypeParameter:
     📄 Files WITH TSTypeParameter (showing 10):
       • lib/libdom-minimal.d.ts
       • scripts/babel-plugin-bit-decorator/types.d.ts
       • packages/babel-template/src/string.ts
       • packages/babel-template/src/parse.ts
       • packages/babel-template/src/literal.ts
       • packages/babel-template/src/formatters.ts
       • packages/babel-template/src/builder.ts
       • packages/babel-traverse/src/visitors.ts
       • packages/babel-traverse/src/types.ts
       • packages/babel-traverse/src/traverse-node.ts
     📄 Files WITHOUT TSTypeParameter (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   TSVoidKeyword:
     📄 Files WITH TSVoidKeyword (showing 10):
       • lib/regexpu-core.d.ts
       • lib/babel-plugin-dynamic-import-node.d.ts
       • scripts/babel-plugin-bit-decorator/types.d.ts
       • packages/babel-standalone/src/transformScriptTags.ts
       • packages/babel-standalone/src/index.ts
       • packages/babel-template/src/options.ts
       • packages/babel-template/src/formatters.ts
       • packages/babel-traverse/src/types.ts
       • packages/babel-traverse/src/index.ts
       • packages/babel-traverse/src/hub.ts
     📄 Files WITHOUT TSVoidKeyword (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   BreakStatement:
     📄 Files WITH BreakStatement (showing 10):
       • babel.config.js
       • Makefile.mjs
       • scripts/rename-proposal-to-transform.js
       • scripts/babel-plugin-bit-decorator/plugin.cjs
       • scripts/actions/repl.js
       • eslint/babel-eslint-parser/test/typescript-estree.test.js
       • packages/babel-standalone/src/transformScriptTags.ts
       • packages/babel-traverse/src/traverse-node.ts
       • packages/babel-traverse/src/context.ts
       • packages/babel-plugin-transform-typescript/src/namespace.ts
     📄 Files WITHOUT BreakStatement (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel-worker.cjs
       • Makefile.source.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/rollup-plugin-babel-source.js

   ForStatement:
     📄 Files WITH ForStatement (showing 10):
       • babel.config.js
       • Makefile.source.mjs
       • Makefile.mjs
       • scripts/parallel-tsc/tsc.js
       • scripts/actions/repl.js
       • scripts/generators/tsconfig.js
       • eslint/babel-eslint-parser/test/typescript-estree.test.js
       • codemods/babel-plugin-codemod-object-assign-to-object-spread/src/index.ts
       • benchmark/babel-parser/many-named-export/1-length.bench.mjs
       • benchmark/babel-parser/many-let-declarations/1-length-binding.mjs
     📄 Files WITHOUT ForStatement (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel-worker.cjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/rollup-plugin-babel-source.js
       • scripts/rename-proposal-to-transform.js

   TryStatement:
     📄 Files WITH TryStatement (showing 10):
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-babel-source.js
       • scripts/rename-proposal-to-transform.js
       • scripts/generate-babel-7-tests.mjs
       • test/esm/test-runner.js
     📄 Files WITHOUT TryStatement (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/postinstall.js
       • scripts/pack-script.js
       • scripts/clone-license.js
       • scripts/cleanup-fixtures.js
       • scripts/assert-dir-git-clean.js

   TSIndexedAccessType:
     📄 Files WITH TSIndexedAccessType (showing 10):
       • packages/babel-standalone/src/transformScriptTags.ts
       • packages/babel-standalone/src/index.ts
       • packages/babel-traverse/src/types.ts
       • packages/babel-traverse/src/index.ts
       • packages/babel-preset-env/src/types.d.ts
       • packages/babel-preset-env/src/plugins-compat-data.ts
       • packages/babel-preset-env/src/normalize-options.ts
       • packages/babel-preset-env/src/index.ts
       • packages/babel-preset-env/src/available-plugins.ts
       • packages/babel-plugin-transform-react-jsx/src/create-plugin.ts
     📄 Files WITHOUT TSIndexedAccessType (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   TSTypeParameterDeclaration:
     📄 Files WITH TSTypeParameterDeclaration (showing 10):
       • lib/libdom-minimal.d.ts
       • scripts/babel-plugin-bit-decorator/types.d.ts
       • packages/babel-template/src/string.ts
       • packages/babel-template/src/parse.ts
       • packages/babel-template/src/literal.ts
       • packages/babel-template/src/formatters.ts
       • packages/babel-template/src/builder.ts
       • packages/babel-traverse/src/visitors.ts
       • packages/babel-traverse/src/types.ts
       • packages/babel-traverse/src/traverse-node.ts
     📄 Files WITHOUT TSTypeParameterDeclaration (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   PropertyDefinition:
     📄 Files WITH PropertyDefinition (showing 10):
       • Makefile.mjs
       • scripts/parallel-tsc/tsc.js
       • packages/babel-traverse/src/context.ts
       • packages/babel-plugin-transform-destructuring/src/util.ts
       • packages/babel-helper-replace-supers/src/index.ts
       • packages/babel-helper-validator-option/src/validator.ts
       • packages/babel-helper-module-imports/src/import-injector.ts
       • packages/babel-helper-module-imports/src/import-builder.ts
       • packages/babel-helper-member-expression-to-functions/src/index.ts
       • packages/babel-generator/src/token-map.ts
     📄 Files WITHOUT PropertyDefinition (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-dependency-condition.js

   ChainExpression:
     📄 Files WITH ChainExpression (showing 10):
       • yarn.config.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/rename-proposal-to-transform.js
       • scripts/parallel-tsc/tsc.js
       • scripts/generators/tsconfig.js
       • scripts/parser-tests/typescript/index.js
       • packages/babel-standalone/src/index.ts
       • packages/babel-template/src/parse.ts
     📄 Files WITHOUT ChainExpression (showing 10):
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/rollup-plugin-babel-source.js
       • scripts/postinstall.js
       • scripts/pack-script.js

   TSFunctionType:
     📄 Files WITH TSFunctionType (showing 10):
       • lib/regexpu-core.d.ts
       • lib/babel-plugin-dynamic-import-node.d.ts
       • scripts/babel-plugin-bit-decorator/types.d.ts
       • packages/babel-standalone/src/transformScriptTags.ts
       • packages/babel-standalone/src/index.ts
       • packages/babel-template/src/string.ts
       • packages/babel-template/src/parse.ts
       • packages/babel-template/src/literal.ts
       • packages/babel-template/src/formatters.ts
       • packages/babel-template/src/builder.ts
     📄 Files WITHOUT TSFunctionType (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   CatchClause:
     📄 Files WITH CatchClause (showing 10):
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-babel-source.js
       • scripts/rename-proposal-to-transform.js
       • scripts/generate-babel-7-tests.mjs
       • test/esm/test-runner.js
     📄 Files WITHOUT CatchClause (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/postinstall.js
       • scripts/pack-script.js
       • scripts/clone-license.js
       • scripts/cleanup-fixtures.js
       • scripts/assert-dir-git-clean.js

   AwaitExpression:
     📄 Files WITH AwaitExpression (showing 10):
       • babel-worker.cjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/rename-proposal-to-transform.js
       • scripts/pack-script.js
       • test/esm/test-runner.js
       • test/esm/index.js
       • scripts/utils/formatCode.js
       • scripts/parallel-tsc/tsc.js
       • scripts/actions/repl.js
     📄 Files WITHOUT AwaitExpression (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • Makefile.source.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/rollup-plugin-babel-source.js
       • scripts/postinstall.js

   ImportNamespaceSpecifier:
     📄 Files WITH ImportNamespaceSpecifier (showing 10):
       • lib/babel-plugin-dynamic-import-node.d.ts
       • benchmark/util.mjs
       • scripts/utils/formatCode.js
       • packages/babel-standalone/src/preset-stage-3.ts
       • packages/babel-standalone/src/preset-stage-2.ts
       • packages/babel-standalone/src/preset-stage-1.ts
       • packages/babel-standalone/src/preset-es2015.ts
       • packages/babel-template/test/index.js
       • packages/babel-template/src/populate.ts
